Date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
11/06/2020,56.21,56.41,55.74,55.34,52.09,50.98,48.5,47.01,45.91,45.16,45.89,44.83,44.26,45.03,46.65,46.94,46.45,44.92,44.21,44.75,43.84,42.44,41.19,39.64,40.64,42.04,40.72,37.76,37.57,37.22,37,40.73,42.77,42.76,44.4,48.35,48.08,47.24,48.28,50.41,51.71,54.07,52.83,55.37,57.4,55.13,56.2,54.24,54.42,52.47,50.66,53.21,55.52,54.26,55.97,58.84,66.33,64.96,62.39,61.45,60.38,60.06,61.79,58.74,56.81,52.57,50.81,53.29,51.69,52.72,53.74,54.5,55.26,55.02,55.95,61.37,68.76,69.21,73.22,70.17,75.19,79.59,80.58,82.35,85.54,88.78,92.74,85.24,78.02,72.41,70.64,67.57,66.42,63.06,63.51,63.77
12/06/2020,60.66,54.82,52.31,51.38,47.7,43.97,41.31,40.07,38.4,38.26,36.91,36.19,35.31,36.94,38.76,38.38,41.02,40.92,43.87,46.54,47.29,46.38,42.2,39.88,37.94,34.42,32.13,31.53,31.73,31.51,30.67,31.68,33.03,34.44,36.55,40.25,46.19,51.13,58.07,63.79,66.42,71.95,79.33,84.85,88.13,96.09,103.05,105.22,111.7,117.36,118.12,113.16,113.18,113.81,115.77,116.35,116.57,118.83,118.81,125.81,133.32,140.5,144.9,151.8,157.38,158.52,157.81,153.34,158.99,151.35,143.95,138,132.64,126.49,120.67,121.45,126.74,132.59,140.64,147.26,152.39,157,160.17,162.57,165.18,163.67,155.82,153.48,151.58,154.7,153.75,153.18,149.61,143.82,139.74,134.74
13/06/2020,131,127.48,123.24,117.41,111.57,109.75,106.96,102.82,96.82,89.55,85.46,82.95,78.7,77.23,77.85,78.02,73.35,67.93,67.68,60.61,57.94,56.34,54.15,43.31,35.82,29.59,26.45,24.09,23.16,24.54,25.64,23.44,22.3,24.17,22.18,23.1,25.56,26.89,26.13,25.77,27.3,28.57,29.52,30.98,31.41,32.36,32.5,34.88,35.43,34.18,32.87,35.72,39.33,41.38,45.65,51.02,60.47,70.42,84.82,91.84,100.81,115.82,126.04,139.99,160.22,174.62,187.07,183.41,195.06,210.05,199.16,178.15,168.28,163.06,165.36,170.41,163.66,153.88,158.87,149.32,130.04,126.24,130.2,114.61,102.16,95.54,96.63,90.89,92.64,99.45,104.87,104.29,103.05,91.41,92.5,84.74
14/06/2020,81.53,78.35,79.11,77.64,80.27,77.94,79.47,77.81,74.12,80.39,79.71,76.38,71.84,66.87,62.2,58.03,55.01,54.81,53.54,50.36,43.86,39.72,35.5,34.04,33.05,32.78,32.36,32.25,31.96,34.71,37.54,36.02,37.16,39.92,40.95,46.21,48.42,49.17,50.18,48.75,51.7,53.49,52.03,53.38,54.06,56.57,60.71,63.8,66.03,68.01,68.39,72.14,77.98,78.84,78.11,77.15,74.34,74.23,76.24,77.79,80.09,83.57,80.01,77.77,78.41,76.13,75.06,75.2,77.96,76.89,75.32,74.43,71.81,71.97,70.9,70.26,72.06,70.51,69.62,70.53,71.75,75.11,76.72,76.95,78.16,79.07,78.79,82.1,82.7,78.76,80.92,83.1,81.81,81.2,80.05,80.11
15/06/2020,78.37,76.06,73.27,73.8,77.94,79.74,77.49,78.32,79.31,77.43,80.2,80.78,80.24,79.64,79.19,78.83,80.48,80.36,79.07,78.08,78.6,79.48,81.47,83.43,83.02,78.19,75.52,73.27,66.6,62.11,59.64,55.14,51.71,50.11,48.63,49.23,50.8,49.94,51.9,49.27,43.55,41.01,41.96,41.07,40.52,38.25,41.94,46.32,45.4,44.07,43.38,43.14,44.57,44.29,43.92,42,41.65,42.86,43.03,42.01,43.82,45.49,42.44,41.53,39.14,36.67,36.7,37.76,37.98,39.55,38.56,39.41,39.14,38.43,36.53,36.73,34.84,33.27,30.62,25.54,23.08,21.75,21.17,20.69,19.67,18.3,18.53,18.17,18.58,18.8,18.45,18.06,18.2,16.71,16.83,16.13
16/06/2020,15.17,14.1,13.52,12.55,12.74,13.65,14.3,13.93,13.69,13.88,13.84,14.62,13.99,12.56,12.26,12,10.94,9.48,8.85,8.78,8.06,7.39,7.38,6.91,6.53,6.11,6.47,5.94,5.44,5.25,4.84,5.23,5.48,5.44,4.96,5.19,5.45,5.73,5.61,5.81,5.59,5.88,5.9,6.11,6.16,5.84,5.52,5.5,5.61,6.16,7.28,7.98,9.16,9.92,11.17,11.6,13.36,14.93,17.22,18.62,20,22.46,24.45,25.73,25.92,24.7,25.65,25.04,22.13,20.91,20.84,19.57,18.19,16.26,16.8,16.4,14.75,13.67,13.65,12.47,10.85,10.38,9.35,9.04,8.48,8.05,6.83,6.82,6.46,7.55,8.55,8.04,7.93,7.21,6.97,6.61
17/06/2020,6.83,6.25,6.61,7.12,7.07,7.42,6.89,7.04,7.08,7.25,7.14,6.11,6.14,6.89,7.33,7.39,6.21,5.03,4.39,4.3,3.84,4.05,4.97,5.56,5.84,4.95,3.92,4.21,4.06,4.08,4.67,5.13,5.4,5.03,5.02,4.91,5.21,5.91,7.14,7.92,7.64,7.93,8.22,8.29,7.88,8.71,9.63,12.01,12.38,13.38,16.43,26.75,32.68,36.05,34.27,35.65,36.9,35.75,36.86,36.63,35.99,36.99,41.98,47.16,38.21,37.72,34.54,36.81,39.15,37.44,36.61,41.49,43.32,47.14,50.08,51.4,51.32,55.82,61.34,61.92,65.69,62.25,63.37,68.46,66.64,65.84,71.41,73.8,76.29,76.06,75.57,74.69,76.63,76.8,75.29,72.65
18/06/2020,72.43,70.59,70.5,67.46,64.96,64.42,59.94,55.74,54.48,54.77,59.4,59.69,59.21,55.82,53.78,50.71,50.9,45.89,42.65,40.98,39.43,39.8,41,40.8,40.38,42.11,43.11,43.94,45.19,51.06,49.36,45.62,46.02,49.57,49.22,46.7,48.34,50.31,50.5,49.03,46.44,44.63,43.46,44.21,45.59,46.7,45.96,48.57,49.2,47.89,49.07,48.38,46.2,45.76,47.28,48.21,51.44,51.98,50.71,49.56,46.62,45.16,42.41,39.85,35.81,34.67,30.22,27.01,23.87,22.52,20.02,18.7,17.66,17.68,18.35,16.32,15.03,14.44,14.13,14.21,14.14,14,13.85,13.38,13.33,14.7,15.83,16.15,16.87,17.68,19.24,19.31,20.2,21.38,22.07,23.41
19/06/2020,26.35,29.08,31.52,33.83,34.67,37.28,35.71,35.4,34.77,35.08,32.8,32.96,32.34,30.57,28.48,28.69,29.14,28.01,28.18,27.24,27.87,27.48,26.29,25.77,25.78,28.1,28.91,29.58,31.12,34.05,36.44,40.1,46.77,54.57,58.07,60.12,64.67,71.55,75.23,77.65,81.6,83,79.87,79.29,81.97,87.27,83.63,81.64,81.43,80.63,81.92,85.07,85.16,88.16,89.76,92.65,99.16,102.27,101.43,98.13,97.45,95.47,92.01,88.68,82.54,80.82,82.92,84.82,89.89,84.02,81.57,74.49,64.86,61.24,58.61,55.4,57.64,56.22,57.87,58.84,59.51,60.44,67.33,65.15,66.74,67.17,65.88,62.99,58.69,53.79,53.85,54.07,54.14,54.38,57.68,58.6
20/06/2020,60.42,60.35,59.95,59.29,58.3,57.06,57.5,58.27,59.61,58.87,58.24,56.62,58.59,58.8,60.06,62.07,60.99,58.79,56.98,54.93,50.32,48.92,45.69,47.12,51.2,59.17,65.71,71.65,81.4,85.88,89.68,91.79,96.54,100.02,98.74,104.66,108.19,112.93,117.61,119.02,115.87,113.99,114.78,116.59,117.26,116.62,114.23,118.33,122.93,124.45,121.15,117.68,115.27,115.21,113.24,110.05,105.84,103.01,97.87,96.81,95.67,96.32,96.01,95.59,96.77,98.14,96.48,96.14,93.79,89.28,86.94,85.67,77.83,71.16,66.46,63.12,57.93,51.62,49.3,47.32,44.73,43.87,43.85,41.92,42.02,39.06,37.65,35.65,33.23,31.19,29.5,28.66,28.29,26.78,23.96,22.28
21/06/2020,20.27,20.42,18.9,17.2,16.47,16.55,16.42,17.28,17.12,16.39,16,16.58,17.16,17.43,17.97,16.38,15.26,13.69,13.1,11.89,10.37,9.1,7.97,6.46,5.96,6.45,6.8,7.56,8.22,8.54,8.7,9.38,10.33,11.93,14.09,15.3,15.94,16.04,15.48,15.3,15.87,15.79,15.48,14.61,14.44,13.45,12.82,13.72,12.3,11.9,13.37,14.82,16.47,17.72,16.64,19.62,17.46,20.68,22.09,21.67,21.78,22.76,19.88,17.09,16.19,14.96,14.27,12.02,12.67,12.9,13.76,11.82,10.75,10.64,13,14.01,15.99,19.58,29.42,29.48,29.86,27.91,25.89,26.51,26.12,29.78,34.26,35.22,38.08,43.71,45.64,44.61,41.28,39.72,38.24,39.15
22/06/2020,39.89,38.22,37.2,37.24,38.98,40.05,41.26,46.19,46.05,45.08,46.23,46.07,47.95,45.54,46.16,45.64,44.95,40.14,37.25,36.22,33.33,32.14,31.68,33.86,35.5,36,37.33,42.25,44.97,44.13,43.15,44.95,46.17,46.11,46.19,46.05,49.49,54.18,55.04,56.69,60.4,65.12,70.06,73.17,76.93,77.72,79.02,79.63,81.62,80.32,83.01,84.76,81.6,82.79,83.31,80.22,80.83,83.13,80.18,82.63,80.99,78.53,73.72,72.4,69.77,64.44,60.7,60.44,58.89,55.49,52.57,50.86,48.32,48.34,44.85,39.93,38.48,39.08,38.65,38.65,39.2,41.12,42.06,40.44,40.11,38.73,36.07,33.76,33.16,31.81,30.17,29.83,29.12,29.27,29.84,26.66
23/06/2020,23.66,23.2,20.89,18.47,16.49,13.9,12.95,13.03,13.5,13.85,13.28,12.65,12.84,12.31,12.57,12.84,13.23,13.84,15.19,15.89,15.09,13.93,12.84,9.94,6.95,4.66,3.62,3.13,3.06,3.52,3.76,5.11,4.91,6.16,6.83,7.12,7.41,7.93,8.01,8.38,8.58,8.28,8.23,7.71,7.33,8.31,8.99,8.73,9.43,9.8,9.32,9.55,10.52,12.01,13.64,13.6,13.04,13.61,14.95,15.8,15.94,17.54,18.27,18.87,20.06,21.17,21.57,20.28,21.63,22.6,22.45,23.84,25.63,28.34,29.86,31.02,34.49,37.81,43.09,47.99,53.83,56.97,57.89,53.99,53.28,54.17,54.22,53.19,52.64,52.11,52.84,54.29,53.9,55.79,57.32,54.97
24/06/2020,51.71,51.61,52.13,51.77,51.28,52.1,52.18,52.09,51.68,48.84,45.11,39.95,37.73,36.72,36.31,34.04,32.41,27.77,24.24,20.49,17.02,14.77,12.27,10.73,8.96,7.61,6.69,7.18,6.92,8.65,11.48,16.02,21.65,25.17,28.72,30.66,33.07,33.5,33.34,33.11,32.17,33.98,34.49,35.37,37.58,37.35,40.32,41.14,43.38,48.61,51.09,52.75,56.46,56.9,60.2,58.43,61.82,67.49,65.52,67.11,69.69,70.82,73.03,76.26,79.82,85.88,91.13,93.77,97.46,94.24,93.8,92.46,90.57,89.73,87.23,85.07,84.83,87.33,90.84,92.15,93.62,101.41,104.75,102.25,104.14,106.11,104.17,101.66,101.48,101.16,97.81,92.88,88.43,85.46,85.54,86.73
25/06/2020,88.42,93.14,96.22,98.06,91.92,87.89,83.32,76.26,71.34,64.12,62.77,62.64,60.05,55.82,52.63,48.4,45.42,41.5,40.27,35.17,31.21,25.71,23.72,22.93,22.83,20.95,21.78,22.27,25.65,29.04,36.31,41.64,48.16,54.75,58.36,66.75,69.83,74.6,82.35,84.92,90.33,94.08,98.29,103.44,105.06,104.82,106.98,111.9,112.29,115.46,119.28,119.18,117.38,122.45,121.24,118.7,118.98,116.43,114.29,111.91,112.54,108.61,105.71,107.26,108.44,109.61,104.53,101.31,95.35,86.56,83.92,83.29,82.92,76.53,67.28,62.4,63.9,63.91,66.9,71.24,75.71,77.53,79.04,82.8,84.87,84.74,83.45,81.71,81.61,79.09,76.98,74.1,69.54,68.14,70.52,71.42
26/06/2020,73.84,78.16,78.02,78.79,75.44,72.13,68.85,66.55,64.86,63.04,61.61,60.81,59.52,60.55,63.1,63.96,68.2,68.87,68.51,65.51,60.16,52.49,41.91,35.87,31.26,27.29,26.43,26.19,28.4,31.61,38.84,46.36,55.17,64.5,73.55,82.59,91.19,97.77,101.8,106.72,105.28,102.45,102.21,104.64,102.64,100.16,94.73,90.4,90.21,87.12,84.68,83.37,80.17,76.79,74.19,73.02,71.52,64.96,62.75,60.84,57,56.17,52.57,48.65,48.92,47.22,44.35,43.83,42,39.92,38.83,38.55,40.48,41.68,44.86,42.81,43.94,45.69,47.89,51.26,48.44,47.68,46.78,44.45,43.62,45.77,44.82,44.74,48.74,54.82,61.13,66,71.88,67.26,62.51,60.59
27/06/2020,56.86,55.58,51.5,53.48,56.53,59.83,59.62,58.59,56.66,51.88,44.34,41.32,40.45,38.77,39.11,37.25,36.32,37.72,37.94,32.44,26.72,24.84,23.52,16.65,14.92,14.34,18.87,21.92,23.46,31.8,43.68,32.72,23.93,22.29,22.08,22.4,23.3,24.98,27.47,34.5,38.47,42.38,56.89,60.16,74.07,85.18,99.61,106.57,102.25,103.64,99.29,101.14,105.61,113.6,119.25,112.65,112.96,118.65,120.35,108.38,101.51,101.96,99.78,96.13,96.89,106.95,115.83,114.35,107.69,89.43,82.58,78.65,74.66,70.45,69.95,64.56,58.55,58.82,60.32,59.1,55.48,55.63,60.52,60.16,59.01,57.24,54.87,50.79,48.77,49.65,53.59,62.2,59.39,61.1,66.81,64.31
28/06/2020,63.56,60.73,60.41,62.04,62.88,64.86,67.35,65.97,61.56,61.5,65.38,62.56,64.01,67.92,70.29,74.12,72.38,71.69,71.87,74.16,73.27,71.71,76.29,75.2,76.11,81.17,90.25,102.54,106.85,118.46,129.41,136.2,150.4,159.06,163.91,164.92,165.87,168.71,170.16,168.95,175.71,186.86,192.33,194.09,187.51,182.59,186.4,189.67,188.46,198.05,194.79,180.81,168.82,177.61,171.97,174.06,169.59,160.95,155.27,161.06,157.82,149.18,138.86,141.27,137.83,124.82,112.53,103.68,105.53,93.07,91.73,79.66,69.5,62.61,57.09,54.72,51.11,49.1,55.92,51.04,45.51,45.92,47.37,45.25,42.5,44.49,45.07,47.3,50.89,54.52,54.92,57.25,56.91,57.37,58.55,61.16
29/06/2020,62.57,62.62,66.89,72.81,75.94,77.13,75.1,75.03,75.99,80.43,81.06,84.79,86.08,83.33,80.08,82.63,80.07,72.83,65.05,62.59,61.95,57.84,53.81,54.94,62,68.92,74.87,83.64,96.75,113.36,123.78,131.08,138.44,139.36,149.9,164.11,174.98,176.42,175.48,174.82,178.46,177.88,182.15,191.98,186.66,184.91,183.43,188.88,197.68,204.86,205.24,208.99,214.98,220.52,214.86,212.32,206.6,210.61,217.89,217.13,207.81,220.17,217.55,211.91,213.89,214.53,220.21,210.82,207.74,193.25,177.14,163.14,154.25,146.15,144.42,145.58,134.52,131.17,134.88,126.31,120.81,118.83,125.39,130,133.63,138.24,143.89,155.09,170.15,172.15,175.61,176.43,178.66,183.27,183.71,188.04
30/06/2020,193.42,192.72,194.5,204.36,209.4,206.44,213.01,222.62,221.2,231.15,229.33,218.88,216.33,220.75,225.69,230.61,234.34,228.75,234.64,235.7,243.87,255.48,258.33,260.35,261.66,259.65,269.59,276.35,272.7,270.34,291.02,296.64,312.6,315.5,324.45,328.96,336.08,319.11,330.73,334.13,351.63,350.25,340.62,336.41,329.76,321.05,319.35,316.66,304.77,304.43,296.98,295.34,299.59,301.82,297.13,291.98,298.57,285.7,279.97,283.11,281.27,275.94,272.85,270.66,266.55,258.28,256.98,253.15,239.15,224.24,205.54,194.65,180.52,161.74,145.97,139.56,134.93,136.59,139.46,135.73,125.79,126.16,127.56,127.51,119.7,119.91,125.23,132.17,142.69,143.78,147.92,148.85,146.54,146.73,150.45,150.51
01/07/2020,148.88,143.81,140.9,137.46,131.8,126.31,119.98,118.18,117.01,114.68,108.8,105.52,105.33,106.26,99.74,95.21,92.35,87.94,83.38,73.96,72.68,71.9,67.23,66.12,65.27,62.43,64.36,65.71,70.13,75.11,76.63,79.3,77.63,82.32,84.46,89.31,88.34,88.24,92.93,94.55,95.08,96.76,102.55,104.63,106.76,110,115.06,122.25,126.64,132.44,130.71,133.76,143.51,146.39,150.72,150.41,158.31,162.71,167.94,177.1,182.23,191.59,187.39,194.47,193.18,183.82,179.5,175.84,179.58,177.82,174.95,175.32,169.28,152.29,138.56,129.33,123.56,123.31,117.29,112.76,110.55,112.83,118.53,125.6,122.67,119.02,122.64,121.78,113.99,107.83,100.59,94.82,93.98,99.42,104.79,93
02/07/2020,88.11,86.67,82.64,79.66,78.98,80.02,78,76.42,83.57,78.09,73.23,71.42,72.55,72.74,69.41,65.64,64.82,64.71,62.33,57.51,57.85,53.88,51.57,50.97,51.67,54.18,53.36,53.3,53.98,57.03,58.72,57.23,58.88,58.43,62.63,61.84,58.32,59.44,59.3,62,58.2,57.82,56.27,57.39,61.31,62.43,69.73,73.58,75.68,81.35,87.26,96.93,91.71,93,93.69,91.53,90.75,89.48,90.49,84.2,80.42,80.84,74.34,71.93,67.79,62.47,61.88,54.99,56.71,64.09,63.91,56.76,56.75,57.46,69.39,66.51,65.94,64.45,77.54,70.85,73.97,70.26,70.22,65.89,58.16,53.35,53.96,56.91,56.35,53.72,53.1,55.71,54.96,52.99,55.5,57.16
03/07/2020,56.47,58.69,59.58,59.93,62.28,62.7,62.81,63.28,64.65,64.23,61.23,60.39,57.28,57,55.33,50.68,49.64,45.37,43,39.81,35.32,33.26,30.5,30.53,33.35,36.72,36.44,41.33,47.36,52.98,59.52,64.39,71.22,78.18,83.16,88.65,95.74,102.31,105.18,112.39,116.7,123.83,125.44,132.15,139.33,146.76,143.41,154.8,159.23,162.18,160.24,157.88,163.44,157.63,161.35,159.14,160.04,158.54,146.04,145.13,147.94,143.45,142.93,137.68,132.2,126.64,127.29,119.82,113.85,117.94,107.66,104.16,98.57,92.35,84.34,80.73,77.66,73.72,75.72,74.98,78.02,80.74,86.44,94.1,96.25,98.09,104.74,110.06,121.48,134.47,140.84,147.13,151.7,148.79,151.63,158.9
04/07/2020,163.63,170.01,179.84,186.16,193.31,197.15,201.98,206.6,212.63,214.98,213.49,212.96,206.22,201.19,203.45,204.93,205.68,213.15,220.26,218.41,209.52,203.75,201.54,206.02,215.78,220.97,222.77,224.84,233.98,237.52,244.88,250.15,260.51,269.92,287.33,292.55,296.69,306.41,310.88,319.79,316.56,320.18,315.21,313.69,321.32,325.52,326.87,320.03,330.47,330.31,329.73,325.45,318.48,333.06,331.14,341.71,337.07,328.8,322.48,320.93,326.08,322.59,312.64,307.91,300.01,296.06,301.2,294.71,285.66,269.58,259.26,244.41,239.85,231.09,217.95,203.24,197.61,199.07,196.24,194.61,198.91,203.29,207.82,209.4,212.8,223.73,227.9,230.29,235.19,239.29,248.9,250.47,251.33,248.05,248.38,248.36
05/07/2020,252.91,250.92,248.37,253.15,257.52,259.48,267.77,271.95,280.33,282.36,285.49,288.54,287.08,287.91,285.28,287.21,298.41,303.84,305.52,300.65,311.13,317,325.65,350.13,370.82,388.89,395.35,419.81,429.12,448.54,456.4,451.45,459.66,460.46,453.01,459.12,459.34,465.79,465.5,464.26,464.23,461,449.04,460.2,448.59,430.99,437.98,433.13,432.41,423.7,420.3,422.7,431.7,431.65,440.74,434.16,430.21,419.53,424.87,430.2,427.38,425.12,420.12,424.07,432.67,414.62,395.72,372.16,366.35,346.59,330.37,309.49,291.54,274.34,252.08,240.4,235.18,226.39,211.07,195.05,183.78,176.91,171.51,173.19,168.29,166.5,163.28,159.26,165.54,171.61,178.41,186.5,194.13,209.25,227.32,232.38
06/07/2020,253.81,263.84,265.43,275.66,276.51,293.95,297.98,280.87,270.7,266.35,267.48,266.69,268.25,268.41,257.4,256.61,253.88,271.64,267.34,259.26,281.1,298.06,323.98,328.23,341.5,348.59,364.71,364.52,356.2,365.88,374.55,369.2,383.52,386.77,386.61,371.57,369.8,360.73,360.55,360.93,350.06,358.9,374.81,373.91,381.6,377.63,372.53,374.34,372.96,372.14,360.9,368.86,360.53,351.14,370.68,350.14,355,358.68,346.31,361.99,351.56,343.43,327.2,325.62,328.88,333.34,328.66,318.95,313.03,278.58,258.52,241.39,226.98,219.23,214.75,197.41,184.63,172.35,168.69,162.18,153.32,149.87,141.12,134.98,136.48,133.11,131.84,135.26,136.56,137.2,138.37,137.97,140.83,139.23,139.13,138.6
07/07/2020,134.54,132.52,128.29,121.5,118.6,115.08,112.69,109.74,104.6,98.59,92.06,80.74,78.71,77.73,75.22,71.32,65.25,58.68,53.99,48.18,40.77,36.76,35.35,35.5,36.92,39.31,40.13,42.96,46.57,49.06,49.93,52.52,54.5,57.11,62.22,68.26,70.62,74.23,86.49,98.24,107.31,118.99,127.51,130.22,139.98,149.21,148.71,153.86,155.43,160.07,161.65,169.18,168.66,168.58,167.42,162.66,162.93,161.47,168.56,173.49,171.8,159.75,156.68,145.5,131.38,125.41,115.85,111.15,103.42,90.56,84.73,76.4,71.09,67.04,63.52,60.2,54.43,48.99,46.94,42.99,44.01,46.59,46.39,45.96,46.22,44.97,45.73,44.23,45.09,46.48,48.02,45.24,43.42,40.94,41.14,43.12
08/07/2020,42.74,42.06,38.93,36.66,37.24,38.57,37.2,35.83,35.89,35.79,34.04,34.4,33.8,32.62,32.84,31.96,32.27,29.84,28.8,28.25,26.36,24.25,23.95,24.23,23.51,21.84,21.88,19.83,20.36,21.92,24.85,25.77,26.96,29.16,29.91,32.77,35.43,33.09,33.19,31.81,33.41,33.35,33.55,34.69,34.35,37.08,35.4,36.19,39.87,40.86,37,39.43,40.52,38.48,38.32,36.13,34.67,34.61,32.08,33.96,34.36,32.98,32.2,34.51,34.39,32.11,30.61,25.57,24.36,23.91,22.25,19.46,18.73,16.74,14.3,12.55,10.75,9.52,8.93,8.45,8.63,8.93,8.88,8.8,8.56,8.86,9.85,10.52,11.46,12.14,11.57,12.42,13.6,13.78,14.46,15.05
09/07/2020,15.45,16.08,19.66,22.8,23.55,23.9,23.49,22.62,22.97,21.83,22.09,25.24,26.69,30.25,32.01,32.52,34.27,35.87,36.21,38.54,40.46,40.79,43.44,42.6,44.79,47.55,46.31,48.49,51.46,54.57,59.15,64.27,64.88,67.29,71.04,70.93,76.71,81.28,84.91,92.72,96.03,105.8,112.68,120.14,123.28,123.22,123.64,128.33,131.16,129.86,139.42,131.63,137.93,150.8,153.19,147.61,140.05,144.22,137.07,133.56,130.54,130.61,125.26,123.53,116.31,111.05,109.62,101.01,96.71,89.13,79.48,71.64,64.65,59.6,55.62,51.05,48.1,47.32,53.16,51.91,46.18,38.2,34,31.26,29.58,28.49,26.59,23.11,20.82,20.28,19.89,18.32,18.81,19.68,20.51,21.47
10/07/2020,23.6,25.52,29.08,32.36,32.89,34.49,40.67,44.62,48.97,51.5,61.1,67.97,72.59,81.72,90.38,100.76,108.99,114.58,112.42,109.91,109.8,111.63,110.42,103.73,95.74,94.93,95.46,98.38,102.91,113.83,127.44,137.1,152.07,170.6,189.19,203.44,221.54,235.47,249.14,266.08,283.38,287.53,292.49,309.05,307.34,308.06,300.4,301.51,289.11,287.88,288.63,283.02,264.37,263.52,249.3,244.47,234.14,228.1,214.84,199.65,190.65,175.11,164.48,162.11,164.94,162.07,165.49,173.29,163.61,146.97,133.09,122.27,109.64,98.08,90.12,87.86,84.12,77.93,68.22,66.18,68.87,69.92,68.43,66.73,69.96,71.99,69.06,67.83,67.72,66.2,65.11,65.77,66.76,66.63,66.6,65.11
11/07/2020,64.59,61.25,61.56,60.97,62.18,64.54,63.43,62.82,62.44,65.12,68.18,67.78,67.77,64.2,61.67,59.22,56.85,55.05,53.4,50.33,44.9,39.3,36.93,35.69,37.62,39.83,43.48,46.97,52.13,58.74,61.62,63.69,67.2,67.43,67.09,67.81,70.48,67.94,72.39,72.7,76.12,83.95,85.33,81.49,76.66,78.29,87.61,91.78,83.5,79.27,78.82,78.48,79.71,78.89,82.74,80.24,76.62,78.86,78,72.89,75.38,73.71,71.97,74.58,73.23,66.29,61.69,59.76,56.62,55.44,50.11,45.53,44.3,43.91,37.4,34.21,30.78,29.54,27.15,24.62,22.43,21.72,22.1,22.85,23.21,23.99,24.99,24.1,24.56,24.44,25.36,25.51,26.3,25.55,24.56,24.34
12/07/2020,25.03,24.81,24.41,23.43,22.79,23.05,23.42,23.19,23.39,23.33,23.97,23.96,23.73,23.44,26.2,27.37,26.6,25.34,24.71,22.31,20.36,18.34,15.46,13.2,11.43,11.97,13.94,16.83,19.34,22.59,23.99,24.59,25.4,25.58,24.53,24.46,24.74,25.07,25.71,27.07,29.53,32.09,32.65,32.9,32.97,36.66,41.53,42.1,43.68,44.47,42.28,44.14,41.49,41.3,42.67,43.69,40.25,40.15,40.46,38.52,37.57,36.32,35.27,34.03,31.92,30.94,28.34,27.17,25.2,24.25,24.62,23.25,23.24,23.72,22.47,24.04,27.17,31.86,33.87,33.59,35.97,36.03,38.04,40.03,40.81,41.03,40.2,37.77,39.16,39.66,40.74,40.79,38.95,37.74,37.44,38.02
13/07/2020,34.65,32.96,31.13,29.17,27.47,26.2,25.98,26.61,26.24,23.81,22.32,23.84,23.44,24.51,24.47,24.98,25.81,24.62,23.06,21.51,19.8,17.46,14.99,12.59,10.03,8.17,7.72,7.55,7.42,7.58,7.8,8.36,7.65,7.28,7.95,8.02,8.17,8.91,10.26,11.59,11.52,11.85,12.15,12.89,13.19,12.33,12.97,11.39,12.28,11.99,12.15,11.23,11.94,10.39,9.63,9.54,9.16,8.83,8.6,7.95,7.25,7.2,6.88,6.95,7.44,6.82,6.46,5.78,5.51,4.96,4.2,3.48,3.11,2.68,2.96,3.23,3.27,3.38,4.66,5.97,6.27,7.63,10.07,11.74,13.16,14.06,14.27,13.89,14.24,15.47,16.73,18.23,18.6,20.15,22.07,25.18
14/07/2020,25.5,25.45,25.01,26.32,27.74,28.19,28.81,28.38,26.8,25.42,24.37,23.16,22.75,22.54,22.76,21.22,20.45,20.86,20.81,20.7,20.1,18.2,15.35,13.61,10.44,7.8,6.03,5.39,5.26,5.58,6.93,7.29,8.62,9.64,10.99,12.9,15.83,19.16,24.5,26.16,26.51,28.4,30.44,33.34,37.1,42.13,47.51,48.92,47.33,44.85,48.72,54.05,59.84,63.93,64.9,65.54,65.2,65.13,65.99,66.71,62.77,59.41,58.31,59.8,59.09,55.02,50.17,46.85,43.21,42.34,38.43,32.18,28.61,24.68,22.21,21.01,19.91,19.22,20.48,22.78,24.54,21.46,19.87,18.26,19.42,21.14,21.19,20.14,20.4,18.21,19.21,20.51,23.44,21.53,19.51,18.85
